x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
-9.51371,5.931418,22.16554,1.414027,0.2113485,0.7972386,-0.09006763,-0.1997497,-0.04105854,1.636988,0.2229303
-9.485632,5.935634,22.18234,1.408935,0.2117263,0.8186233,-0.09467752,-0.1920373,-0.03056141,1.643189,0.216278
-9.457625,5.939867,22.19958,1.403882,0.2121474,0.8396162,-0.09925333,-0.1843777,-0.0202112,1.649499,0.2103684
-9.42969,5.944118,22.21723,1.398831,0.2126117,0.8602002,-0.1038341,-0.1767747,-0.009978577,1.655861,0.2052568
-9.401827,5.948389,22.23529,1.393748,0.2131194,0.8803578,-0.1084106,-0.1692259,0.0001161603,1.662222,0.2009733
-9.374057,5.952614,22.25374,1.388674,0.2107361,0.8997775,-0.1103678,-0.1568959,0.002918483,1.66806,0.1918486
-9.346382,5.956797,22.27256,1.383528,0.208395,0.9187534,-0.1123071,-0.1446826,0.005655088,1.673823,0.1832428
-9.318804,5.960936,22.29176,1.378305,0.2060954,0.9372787,-0.1142429,-0.1325856,0.008328076,1.679492,0.1752134
-9.291324,5.965034,22.31131,1.373002,0.2038366,0.9553471,-0.1161609,-0.1206033,0.01094131,1.685044,0.1678041
-9.263943,5.96909,22.33121,1.367614,0.2016182,0.9729519,-0.1180687,-0.1087354,0.01349644,1.690459,0.1610768
-9.23664,5.973099,22.3515,1.362156,0.1986887,0.9900205,-0.1380621,-0.09479429,0.02361267,1.695608,0.1691291
-9.209418,5.977062,22.37217,1.356576,0.1958031,1.006545,-0.1578741,-0.08097431,0.03355552,1.70052,0.1805742
-9.18228,5.98098,22.39321,1.350839,0.1929647,1.02245,-0.1775275,-0.06727486,0.0433169,1.705112,0.1947262
-9.15523,5.984855,22.4146,1.344914,0.1901766,1.03766,-0.1969946,-0.05369515,0.05291332,1.709298,0.2109262
-9.128272,5.988688,22.43633,1.338768,0.1874406,1.052102,-0.2162903,-0.04023348,0.06232795,1.712995,0.2286591
-9.101381,5.992442,22.45839,1.33245,0.1823453,1.065532,-0.2336781,-0.05408932,0.0826595,1.715818,0.2537
-9.074567,5.996118,22.48076,1.325802,0.1773001,1.078062,-0.2508773,-0.06774104,0.1028483,1.717965,0.2794746
-9.047838,5.999718,22.50343,1.318744,0.1723011,1.089623,-0.2678965,-0.08119057,0.1228791,1.719317,0.3057119
-9.021204,6.003244,22.52637,1.311198,0.1673434,1.100148,-0.2847592,-0.09444091,0.1427466,1.719758,0.3322401
-8.994678,6.006698,22.54956,1.303087,0.1624201,1.109569,-0.3014387,-0.1074936,0.1624609,1.719174,0.3589062
-8.968345,6.010119,22.57286,1.294186,0.1608028,1.11796,-0.2841116,-0.1041788,0.1588336,1.717733,0.3417612
-8.942213,6.013507,22.59625,1.28465,0.1592007,1.125226,-0.2669824,-0.1008639,0.155245,1.715169,0.3248909
-8.916297,6.016861,22.61971,1.274496,0.1576039,1.131433,-0.2499981,-0.09754667,0.1517184,1.711526,0.3082741
-8.890607,6.02018,22.64322,1.263741,0.156004,1.136647,-0.2332098,-0.09423064,0.1482451,1.706852,0.2919638
-8.865155,6.023463,22.66677,1.2524,0.1543934,1.140932,-0.216593,-0.09091455,0.1448265,1.701196,0.2759578
-8.83999,6.026697,22.69038,1.24051,0.1524027,1.144346,-0.2182914,-0.08500261,0.128897,1.694586,0.2673781
-8.815119,6.029882,22.71404,1.228115,0.1503937,1.146893,-0.2199758,-0.07922418,0.1130958,1.687083,0.2597239
-8.79055,6.033019,22.73774,1.215277,0.1483654,1.148565,-0.2216387,-0.07357658,0.09742098,1.678724,0.2530377
-8.766292,6.036105,22.76146,1.20206,0.1463172,1.149357,-0.2232653,-0.0680571,0.08187542,1.669544,0.2473515
-8.742349,6.03914,22.78517,1.188523,0.1442486,1.149264,-0.2248715,-0.06266472,0.06646343,1.659579,0.2427168
-8.718719,6.042127,22.80898,1.174794,0.141253,1.148285,-0.2580244,-0.08632971,0.05734663,1.648834,0.2780612
-8.695408,6.045064,22.83286,1.160846,0.1382339,1.146286,-0.2907957,-0.1098416,0.0483813,1.637267,0.3145919
