x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.02940423,-0.2020852,0.01507138,0.04477363,-0.05358073,0.02098864,0.0255854,-0.001387525,-0.009592722,0.07291157,0.0273598
0.03030294,-0.2030722,0.01545261,0.04554592,-0.04873838,0.0215417,0.01628853,-0.001729703,-0.00358405,0.07009926,0.01676764
0.03123523,-0.2039554,0.01587423,0.0463326,-0.04389626,0.02216025,0.007084661,-0.002069743,0.002364001,0.06756233,0.007750146
0.03220071,-0.2047352,0.01633651,0.04710973,-0.03905426,0.02280728,-0.002027498,-0.002407553,0.008252019,0.06530493,0.008831924
0.03319855,-0.2054113,0.01683899,0.04785366,-0.03421225,0.02344616,-0.01104903,-0.002743194,0.01408094,0.06332593,0.01810743
0.03422744,-0.205984,0.01738055,0.04854092,-0.02937007,0.02404061,-0.01998032,-0.003076649,0.01985087,0.06161796,0.02833259
0.03526548,-0.2064672,0.01793867,0.04914877,-0.02498196,0.02455324,-0.02205955,-0.002257603,0.0186625,0.06035364,0.02898292
0.0363112,-0.206861,0.01851156,0.04968173,-0.02059366,0.02497736,-0.02411799,-0.001447994,0.01748577,0.0592979,0.02982492
0.03736323,-0.2071655,0.0190972,0.05014452,-0.01620525,0.02530473,-0.02615616,-0.0006476899,0.01632001,0.05845864,0.03083678
0.03842029,-0.2073806,0.01969341,0.05054185,-0.01181673,0.02552716,-0.02817423,0.000143101,0.01516571,0.05784245,0.03199698
0.0394812,-0.2075063,0.0202979,0.05087833,-0.007428154,0.02563657,-0.03017251,0.0009248887,0.01402265,0.05745447,0.03328469
0.04055102,-0.2075486,0.02089127,0.05115881,-0.003130451,0.0256249,-0.02660761,0.0008701702,0.015125,0.05730322,0.03061842
0.04162851,-0.2075078,0.02147157,0.05137864,0.001167119,0.02550655,-0.02307786,0.000817585,0.0162162,0.05737343,0.02821739
0.04271233,-0.2073836,0.022037,0.05153344,0.005464479,0.02529567,-0.01958366,0.0007672251,0.01729659,0.05766652,0.02613964
0.04380108,-0.2071761,0.02258613,0.05161889,0.009761572,0.02500628,-0.01612423,0.0007191437,0.01836588,0.05818172,0.02445022
0.04489323,-0.2068852,0.02311777,0.0516307,0.01405832,0.02465226,-0.01269936,0.0006730161,0.01942451,0.05891604,0.02321719
0.04598276,-0.2065107,0.0236217,0.05156402,0.01849364,0.02424713,-0.006248721,-0.0002699964,0.0192359,0.05990648,0.02022719
0.04706812,-0.2060523,0.02409762,0.05142015,0.02292857,0.02381693,0.0001377344,-0.001201162,0.01904913,0.06113098,0.01908746
0.0481478,-0.20551,0.02454572,0.05119986,0.02736312,0.02338726,0.006460483,-0.002120674,0.01886453,0.06258698,0.02005257
0.04922032,-0.2048839,0.02496673,0.05090388,0.0317973,0.02298347,0.01272084,-0.00302865,0.01868183,0.06426907,0.02280358
0.05028419,-0.2041739,0.02536186,0.05053296,0.03623113,0.02263065,0.0189188,-0.003925053,0.01850132,0.06616964,0.02675119
0.05134063,-0.20337,0.02576238,0.0500871,0.04078087,0.02235356,0.01531649,-0.00460161,0.01915986,0.06834822,0.02495736
0.05238809,-0.2024723,0.02616942,0.04956433,0.04533011,0.02213785,0.01175028,-0.005272837,0.01981125,0.07072146,0.02362959
