x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.1507995,-0.02482192,0.04936901,0.0744888,0.06655402,0.02453665,-0.01614029,-0.05624136,0.01733844,0.1028595,0.0610264
0.1522526,-0.02354567,0.04988068,0.07207446,0.06314592,0.02301255,-0.01691204,-0.05660326,0.018496,0.09854802,0.06190354
0.1536591,-0.02233697,0.05036281,0.0695904,0.05973612,0.02141958,-0.01767738,-0.05696131,0.01964114,0.09418081,0.06279216
0.1550058,-0.02121964,0.05080993,0.0670521,0.05518921,0.01976363,-0.0170522,-0.05826985,0.01698851,0.08906421,0.06304572
0.1562913,-0.02019383,0.05122066,0.06445048,0.05064061,0.0180384,-0.01642958,-0.05956599,0.01436396,0.08392687,0.06343786
0.1575148,-0.01925948,0.05159366,0.06179574,0.0460905,0.01624611,-0.01580972,-0.06084996,0.01176663,0.07878441,0.06396185
0.1586754,-0.01841664,0.05192763,0.05909795,0.04153901,0.01438899,-0.01519273,-0.06212165,0.009196522,0.07365528,0.06461032
0.1597727,-0.01766536,0.05222129,0.05636708,0.03698637,0.01246928,-0.01457853,-0.0633812,0.006653205,0.06856181,0.06537564
0.1608003,-0.01702236,0.05246589,0.05362657,0.03170106,0.01049622,-0.01141973,-0.06355251,0.00181471,0.06317387,0.06459586
0.1617583,-0.0164874,0.05266046,0.0508815,0.02641517,0.00847506,-0.00828653,-0.06372298,-0.002971248,0.05795269,0.06432816
0.1626472,-0.01606071,0.0528044,0.04815019,0.02112919,0.006417749,-0.00517879,-0.06389275,-0.00770558,0.05297237,0.06456377
0.1634677,-0.01574211,0.05289724,0.04545077,0.01584354,0.004336171,-0.002096067,-0.0640617,-0.0123886,0.04832797,0.06528226
0.164221,-0.0155316,0.05293881,0.04280114,0.01055868,0.002242135,0.0009617643,-0.06423002,-0.01702064,0.04414126,0.06645391
0.164915,-0.01541863,0.05293255,0.04021053,0.005753204,0.0001424903,0.00285071,-0.06059563,-0.0204807,0.04062027,0.06402668
0.1655513,-0.01540318,0.05287865,0.03770068,0.0009491891,-0.001950304,0.004726583,-0.05699842,-0.02390346,0.03776302,0.0619882
0.1661317,-0.01548514,0.05277743,0.03528454,-0.003853083,-0.004028727,0.006589076,-0.05343753,-0.02728939,0.0357222,0.06036304
0.1666587,-0.01566446,0.0526294,0.03297492,-0.008653358,-0.006085312,0.008438274,-0.049913,-0.0306396,0.03463029,0.05917175
0.1671346,-0.01594099,0.05243516,0.03078448,-0.01345144,-0.008112642,0.01027455,-0.0464242,-0.03395372,0.03456068,0.05842626
0.1675724,-0.01629728,0.05219736,0.02871301,-0.01739541,-0.01011159,0.01144823,-0.04144388,-0.03417092,0.03506111,0.05492093
0.1679747,-0.01673321,0.05191687,0.02677445,-0.02133705,-0.01206884,0.01261383,-0.03651412,-0.03438424,0.03630148,0.05171717
0.1683441,-0.01724879,0.05159471,0.0249694,-0.02527638,-0.01397955,0.01377145,-0.03163438,-0.03459329,0.03818107,0.04885778
0.1686834,-0.0178438,0.0512319,0.02329847,-0.02921349,-0.01583891,0.01492041,-0.02680423,-0.03479815,0.0405847,0.04638961
0.1689951,-0.0185184,0.05082966,0.02176224,-0.03314844,-0.0176422,0.01606175,-0.02202306,-0.03499887,0.04340117,0.0443612
0.1692896,-0.01924807,0.0503955,0.02034832,-0.03594708,-0.01939417,0.01506271,-0.01703048,-0.0326367,0.04563311,0.03977533
0.1695694,-0.02003305,0.04993061,0.01906116,-0.03874384,-0.02108861,0.01407647,-0.01208786,-0.03029672,0.04805354,0.03552682
0.1698367,-0.02087308,0.049436,0.01789156,-0.04153895,-0.0227291,0.01310206,-0.007194629,-0.02797897,0.05061822,0.03172143
0.1700935,-0.02176826,0.04891269,0.01683039,-0.04433258,-0.02431918,0.01213964,-0.00235037,-0.02568332,0.05329223,0.02850488
0.1703418,-0.02271858,0.04836158,0.01586862,-0.04712495,-0.02586239,0.01118937,0.002445372,-0.02340968,0.05604853,0.02606137
0.1705826,-0.02371234,0.04778376,0.01499231,-0.04933512,-0.02736632,0.01011773,0.005046716,-0.02075575,0.05837499,0.02363554
0.1708175,-0.02474958,0.04717998,0.01419639,-0.05154432,-0.02883083,0.009058272,0.007622009,-0.01812771,0.06074185,0.0216509
0.1710477,-0.02583018,0.04655091,0.01347059,-0.05375274,-0.03025997,0.008010728,0.01017144,-0.01552569,0.06313857,0.02021576
0.1712744,-0.02695426,0.04589715,0.01280477,-0.05596046,-0.03165771,0.006975221,0.01269525,-0.01294903,0.0655572,0.01942937
0.1714986,-0.02812182,0.04521921,0.01218887,-0.05816765,-0.03302804,0.005951104,0.01519368,-0.01039739,0.06799188,0.01934863
0.171714,-0.02932724,0.0445167,0.01161093,-0.0600905,-0.03437661,0.005170274,0.01588256,-0.009614004,0.07019567,0.01927217
0.1719215,-0.03057055,0.04379002,0.01106996,-0.06201297,-0.03570466,0.004397524,0.01656455,-0.008838005,0.07240839,0.01928296
0.1721218,-0.03185171,0.04303947,0.01056293,-0.0639351,-0.0370152,0.003632988,0.01723967,-0.00806943,0.0746284,0.01937835
0.1723153,-0.03317077,0.04226534,0.01008686,-0.06585692,-0.03831116,0.002876515,0.01790835,-0.007308332,0.07685456,0.01955493
0.1725027,-0.03452769,0.04146783,0.009638771,-0.06777848,-0.03959551,0.002127799,0.01857038,-0.006554557,0.07908624,0.0198078
0.1726768,-0.03592175,0.04064101,0.009215033,-0.06958982,-0.04087177,0.003367053,0.01812757,-0.008028188,0.08122907,0.02010964
