x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
1.165756,0.8058191,0.7319084,0.9293818,0.6063706,0.805066,-0.04534966,0.06367256,0.09007367,1.370973,0.1192646
1.184321,0.8179953,0.7483093,0.93088,0.6068326,0.8108469,-0.06005155,-0.0005840819,-0.01685672,1.375593,0.06237531
1.202551,0.8301854,0.7648689,0.9324443,0.607301,0.8163916,-0.07462672,-0.06432033,-0.1226436,1.380131,0.157314
1.220458,0.8423924,0.7815794,0.9344841,0.6077729,0.8216451,-0.08907637,-0.1275401,-0.2272962,1.384828,0.2754353
1.238667,0.854663,0.798393,0.93744,0.6106057,0.8266135,-0.09100163,-0.1082635,-0.1521384,1.391015,0.2077219
1.257187,0.8669948,0.8153035,0.9409913,0.6134372,0.8312267,-0.09301029,-0.08903849,-0.07777223,1.397393,0.1504237
1.276023,0.8793868,0.8323047,0.9448442,0.6162713,0.8354763,-0.0951007,-0.0698656,-0.004187346,1.40376,0.11808
1.295171,0.8918388,0.8493896,0.9487081,0.6191127,0.8393527,-0.09726956,-0.05074577,0.06862157,1.409915,0.1294041
1.314623,0.9043523,0.866551,0.9522951,0.6219665,0.8428456,-0.09951606,-0.03167996,0.1406628,1.415661,0.1751944
1.334052,0.9168457,0.8836578,0.9552814,0.6222957,0.8459049,-0.06180912,0.0001318695,0.1058846,1.419637,0.1226048
1.35345,0.9293186,0.9007059,0.9578515,0.6226344,0.8487212,-0.02454599,0.03166225,0.07141472,1.423194,0.08188447
1.372812,0.9417708,0.9176948,0.9601427,0.622978,0.8514395,0.0122774,0.06291321,0.03725129,1.426508,0.07413815
1.392135,0.9542024,0.9346265,0.9622908,0.6233225,0.8542033,0.04866834,0.09388693,0.003390228,1.429754,0.1058057
1.411421,0.966614,0.951506,0.964431,0.6236644,0.8571544,0.08463006,0.124586,-0.03016829,1.433108,0.1536035
1.43067,0.979017,0.9685579,0.9666747,0.6220157,0.8603995,0.05052722,0.04233997,-0.03742387,1.435845,0.07580382
1.449887,0.9914106,0.9857852,0.9690668,0.6203619,0.8638393,0.01669903,-0.03905085,-0.04466021,1.438804,0.06163085
1.469077,1.003795,1.003188,0.97163,0.6187047,0.8673459,-0.01685656,-0.1195954,-0.05187719,1.441926,0.1314475
1.488243,1.01617,1.020763,0.9743867,0.617046,0.8707934,-0.05014255,-0.1993025,-0.05907476,1.445149,0.2138354
1.507389,1.028535,1.038504,0.9773599,0.6153872,0.8740572,-0.08316126,-0.2781807,-0.06625302,1.448416,0.2978083
1.526814,1.040965,1.056347,0.9806437,0.61798,0.8770792,-0.09791972,-0.2001745,-0.01435033,1.453557,0.2233026
1.546517,1.053459,1.074287,0.9839733,0.6205775,0.8797252,-0.1127141,-0.1228435,0.03682562,1.458505,0.170737
1.566492,1.066018,1.092315,0.9871505,0.6231827,0.8819309,-0.1275409,-0.046183,0.08727992,1.463087,0.1612989
1.586731,1.078643,1.110421,0.9899788,0.6257982,0.8836324,-0.1423987,0.02981244,0.1370218,1.467136,0.1998528
1.607221,1.091336,1.128591,0.9922632,0.6284248,0.884766,-0.157285,0.1051473,0.1860605,1.470481,0.2653546
1.627489,1.104055,1.146658,0.99381,0.6311466,0.8852704,-0.1203589,0.1087054,0.101788,1.472993,0.1914782
1.64753,1.116797,1.164613,0.9949524,0.6338718,0.8852931,-0.0839907,0.1121011,0.01826869,1.474947,0.1412616
1.667343,1.129563,1.182453,0.9960219,0.6365972,0.8849791,-0.04817333,0.1153371,-0.06450046,1.476653,0.1406543
1.686936,1.142353,1.200177,0.9973469,0.6393206,0.8844706,-0.01289803,0.118416,-0.1465277,1.478418,0.1888361
1.706323,1.155168,1.217784,0.9992537,0.6420392,0.8839071,0.02184031,0.1213413,-0.2278165,1.480545,0.2590387
1.726002,1.167992,1.235358,1.002034,0.6425506,0.88343,0.03043124,0.05789647,-0.1336912,1.482361,0.1488335
1.745981,1.180822,1.252902,1.005341,0.6430541,0.8830691,0.03887597,-0.004993271,-0.04055428,1.484601,0.05639967
1.766263,1.193659,1.270417,1.008806,0.6435552,0.8828615,0.04717584,-0.06733266,0.05160405,1.487043,0.09706815
1.78684,1.206502,1.287909,1.012069,0.6440598,0.882844,0.0553349,-0.1291264,0.1427932,1.489467,0.2003134
1.8077,1.219353,1.305384,1.01477,0.6445727,0.8830519,0.06335405,-0.1903789,0.2330233,1.491648,0.3075024
1.828489,1.232263,1.322804,1.016582,0.6482314,0.8835251,0.08376048,-0.09348232,0.1735398,1.494744,0.2141748
1.849195,1.245229,1.340175,1.017698,0.6518942,0.8843358,0.1037406,0.002613447,0.1148486,1.497573,0.1547874
1.869808,1.258252,1.357505,1.018355,0.6555569,0.885561,0.1232997,0.09791371,0.05694111,1.50034,0.1674282
1.890324,1.271332,1.374804,1.018788,0.6592165,0.8872781,0.1424431,0.1924241,-0.0001911325,1.503249,0.23941
1.910743,1.28447,1.392085,1.019229,0.6628705,0.8895629,0.1611776,0.2861502,-0.05655991,1.506502,0.3332554
1.931064,1.297743,1.409482,1.01992,0.6690515,0.8925259,0.1435995,0.241748,-0.08175715,1.511446,0.2928261
1.951297,1.311152,1.427006,1.020957,0.6752217,0.8960658,0.1260052,0.1978901,-0.1067444,1.516975,0.2577444
1.971451,1.324696,1.444668,1.022442,0.6813797,0.9001108,0.1083969,0.1545705,-0.1315207,1.52311,0.2300862
1.991541,1.338376,1.462477,1.024471,0.6875239,0.904589,0.09077654,0.1117835,-0.1560872,1.529873,0.2123656
2.01158,1.352191,1.480439,1.027143,0.6936523,0.9094293,0.0731448,0.06952337,-0.1804471,1.537283,0.2067482
2.031894,1.366031,1.498593,1.030449,0.6936264,0.9144057,0.04261005,0.1045158,-0.1196001,1.542427,0.1644486
2.052492,1.379892,1.516941,1.034234,0.6935878,0.9195419,0.01258889,0.1391789,-0.05927178,1.547986,0.1517972
2.073377,1.393775,1.535482,1.038267,0.6935432,0.9247166,-0.01692385,0.1735154,0.0005455935,1.553738,0.1743397
2.094548,1.407678,1.554212,1.042315,0.6935004,0.9298109,-0.04593782,0.2075283,0.05985407,1.559458,0.2208184
2.115999,1.421604,1.573123,1.046148,0.6934669,0.9347085,-0.07445861,0.2412208,0.1186558,1.564929,0.2789459
2.137473,1.43543,1.591816,1.049513,0.6919297,0.9392611,0.02751758,0.1631425,0.1214283,1.569222,0.2052256
2.158959,1.449158,1.610295,1.052421,0.6903976,0.9439106,0.1286704,0.08608903,0.1238009,1.573279,0.1982272
2.180448,1.46279,1.628574,1.054854,0.6888595,0.9490564,0.2290049,0.01004862,0.1257834,1.577325,0.2614684
2.201932,1.476331,1.646675,1.056799,0.6873013,0.9550934,0.3285241,-0.06498931,0.1273806,1.581585,0.358298
2.223404,1.489786,1.664623,1.05824,0.6857036,0.9624113,0.427235,-0.1390351,0.1286032,1.586284,0.4673321
2.24484,1.50335,1.683033,1.059176,0.6879027,0.9715734,0.3349257,-0.09186314,0.1004977,1.59343,0.3615437
2.266232,1.517014,1.70193,1.059695,0.6900375,0.9820657,0.243495,-0.04516075,0.07281626,1.601111,0.2581308
2.287571,1.530772,1.721329,1.059915,0.6921194,0.993524,0.1529382,0.001076055,0.04555482,1.609204,0.1595823
2.308854,1.544621,1.741241,1.059955,0.6941653,1.005589,0.06324351,0.04685102,0.018708,1.617584,0.08089962
2.330081,1.558559,1.761669,1.059932,0.696196,1.017904,-0.02559598,0.09216869,-0.00772971,1.626122,0.09596859
2.351217,1.57249,1.782192,1.059962,0.6974014,1.030067,0.02324639,0.06740217,-0.03313023,1.634297,0.07861971
2.372264,1.586416,1.802814,1.060139,0.6986011,1.042322,0.07155082,0.04286284,-0.05834945,1.642673,0.101791
2.393229,1.600337,1.823541,1.060558,0.6997827,1.054858,0.1193223,0.01854912,-0.08339492,1.651425,0.1467535
2.414118,1.614254,1.844385,1.06131,0.7009329,1.067866,0.1665661,-0.005541178,-0.1082633,1.66073,0.1987358
2.434942,1.628168,1.86536,1.062488,0.7020365,1.08153,0.2132899,-0.02940949,-0.1329601,1.670762,0.2530532
2.455986,1.6421,1.886847,1.064161,0.7005551,1.095852,0.141262,-0.08300976,-0.06321616,1.680508,0.1756185
2.477252,1.656044,1.908856,1.066056,0.6990302,1.110727,0.06977145,-0.1361785,0.005563589,1.690808,0.153113
2.498739,1.67,1.931391,1.067888,0.6974845,1.125879,-0.001183587,-0.1889182,0.0733881,1.701315,0.2026753
2.520433,1.683967,1.954451,1.069377,0.6959416,1.141032,-0.07160348,-0.2412321,0.1402705,1.711682,0.28809
2.542319,1.697948,1.978031,1.070248,0.6944236,1.155912,-0.1414938,-0.2931241,0.20622,1.721565,0.3853166
